Inc+A1:F52ident,RMSOccurrenceDate,RMSOccurrenceHour,NIBRSClass,NIBRSDescription,OffenseCount,Beat,Premise,StreetNo,StreetName,StreetType,Suffix,City,ZIPCode,MapLongitude,MapLatitude
177208024,2024-12-22,6,120,Robbery,1,17E30,"Service, Gas Station",9630,BELLFORT,AVE,W,HOUSTON,77031.0,-95.548281,29.65449
177212524,2024-12-22,6,13A,Aggravated Assault,1,14D20,"Residence, Home (Includes Apartment)",3410,SEABROOK,ST,,HOUSTON,77021.0,-95.376348,29.687912
177234224,2024-12-22,6,240,Motor vehicle theft,1,22B40,"Hotel, Motel, ETC",15831,JOHN F KENNEDY,BLVD,,HOUSTON,77032.0,-95.331843,29.948808
177240924,2024-12-22,6,13A,Aggravated Assault,1,17E40,"Residence, Home (Includes Apartment)",6201,BELLFORT,AVE,W,HOUSTON,77035.0,-95.499661,29.656996
179118924,2024-12-22,6,23H,All other larceny,1,18F40,"Residence, Home (Includes Apartment)",2630,TANGLEWILDE,ST,,HOUSTON,77063.0,-95.534875,29.738381
177209924,2024-12-22,7,35A,"Drug, narcotic violations",1,8C10,"Highway, Road, Street, Alley",4923,LAURA KOPPE,RD,,HOUSTON,77016.0,-95.318673,29.840543
177209924,2024-12-22,7,35B,Drug equipment violations,1,8C10,"Highway, Road, Street, Alley",4923,LAURA KOPPE,RD,,HOUSTON,77016.0,-95.318673,29.840543
177210824,2024-12-22,7,90D,Driving under the influence,1,18F40,"Highway, Road, Street, Alley",3200,CROSSVIEW,DR,,HOUSTON,77063.0,-95.519601,29.729797
177212224,2024-12-22,7,13A,Aggravated Assault,1,5F10,"Residence, Home (Includes Apartment)",7611,JALNA,ST,,HOUSTON,77055.0,-95.479285,29.802004
177213624,2024-12-22,7,23C,Shoplifting,1,15E20,Convenience Store,12912,POST OAK,RD,S,HOUSTON,77085.0,-95.463578,29.640465
177215224,2024-12-22,7,120,Robbery,1,10H60,"Highway, Road, Street, Alley",3800,WHEELER,ST,,HOUSTON,77004.0,-95.352562,29.719645
177215524,2024-12-22,7,13C,Intimidation,1,17E10,"Hotel, Motel, ETC",6687,SOUTHWEST,FWY,,HOUSTON,77074.0,-95.500116,29.715391
177218124,2024-12-22,7,290,"Destruction, damage, vandalism",1,4F30,"Residence, Home (Includes Apartment)",15335,PARK ROW,DR,,HOUSTON,77084.0,-95.65317,29.789136
177219824,2024-12-22,7,09A,"Murder, non-negligent",1,10H70,"Other, Unknown",6411,FANNIN,ST,,HOUSTON,77030.0,-95.396866,29.714626
177229924,2024-12-22,7,120,Robbery,1,17E10,"Parking Lot, Garage",6009,BELLAIRE,BLVD,,HOUSTON,77081.0,-95.486987,29.705517
177936324,2024-12-22,7,23F,Theft from motor vehicle,1,1A20,"Parking Lot, Garage",2703,MASON,,,HOUSTON,77006.0,-95.384798,29.746284
177993124,2024-12-22,7,23F,Theft from motor vehicle,1,10H70,"Parking Lot, Garage",3,HERMANN MUSEUM,CIR,,HOUSTON,77004.0,-95.38288,29.717634
180381924,2024-12-22,7,23C,Shoplifting,1,10H40,"Grocery, Supermarket",1701,ALABAMA,ST,,HOUSTON,77004.0,-95.37397,29.734304
373525,2024-12-22,8,240,Motor vehicle theft,1,1A30,"Highway, Road, Street, Alley",3200,NORFOLK,ST,,HOUSTON,77098.0,-95.425118,29.732438
177223324,2024-12-22,8,13A,Aggravated Assault,1,6B30,"Residence, Home (Includes Apartment)",5714,GULF BANK,RD,W,HOUSTON,77088.0,-95.472986,29.884299
177223924,2024-12-22,8,13C,Intimidation,1,8C10,"Residence, Home (Includes Apartment)",7220,HIRSCH,RD,,HOUSTON,77016.0,-95.328824,29.825373
177226124,2024-12-22,8,13B,Simple assault,1,18F50,"Bar, Nightclub",7136,CLAREWOOD,DR,,HOUSTON,77036.0,-95.510531,29.708732
177226124,2024-12-22,8,23H,All other larceny,1,18F50,"Bar, Nightclub",7136,CLAREWOOD,DR,,HOUSTON,77036.0,-95.510531,29.708732
177226924,2024-12-22,8,290,"Destruction, damage, vandalism",1,14D20,"Residence, Home (Includes Apartment)",7916,COLONIAL,LN,,HOUSTON,77051.0,-95.368828,29.676646
177227024,2024-12-22,8,13B,Simple assault,1,13D20,"Residence, Home (Includes Apartment)",8501,BROADWAY,ST,,HOUSTON,77061.0,-95.27699,29.66784
177232924,2024-12-22,8,23F,Theft from motor vehicle,1,4F30,"Parking Lot, Garage",18014,PARK ROW,DR,,HOUSTON,77084.0,-95.688703,29.788909
177233024,2024-12-22,8,90Z,All other offenses,1,21I10,"Airplane, Bus,Train Terminal",2800,TERMINAL,RD,N,HOUSTON,77032.0,-95.350949,29.987394
177233424,2024-12-22,8,23C,Shoplifting,1,18F20,"Drug Store, Doctors Office, Hospital",5200,WESTHEIMER,RD,,HOUSTON,77056.0,-95.467054,29.740519
177233524,2024-12-22,8,290,"Destruction, damage, vandalism",1,14D10,"Residence, Home (Includes Apartment)",5909,FOSTER,ST,,HOUSTON,77021.0,-95.350623,29.700843
177233524,2024-12-22,8,90J,Trespass of real property,1,14D10,"Residence, Home (Includes Apartment)",5909,FOSTER,ST,,HOUSTON,77021.0,-95.350623,29.700843
177234824,2024-12-22,8,220,"Burglary, Breaking and Entering",1,6B30,"Residence, Home (Includes Apartment)",5500,DE SOTO,ST,,HOUSTON,77091.0,-95.459046,29.854457
177244824,2024-12-22,8,220,"Burglary, Breaking and Entering",1,5F30,"Parking Lot, Garage",9727,TANNER,RD,,HOUSTON,77041.0,-95.532842,29.850011
177945024,2024-12-22,8,13A,Aggravated Assault,1,10H70,"Residence, Home (Includes Apartment)",6411,FANNIN,ST,,HOUSTON,77030.0,-95.396866,29.714626
178000224,2024-12-22,8,23H,All other larceny,1,2A30,"Bank, Savings & Loan",235,20TH,ST,E,HOUSTON,77008.0,-95.39628,29.80401
181435924,2024-12-22,8,23H,All other larceny,1,15E30,"Residence, Home (Includes Apartment)",4550,BRAESWOOD,BLVD,N,HOUSTON,77096.0,-95.45499,29.683228
177240524,2024-12-22,9,120,Robbery,1,18F60,"Hotel, Motel, ETC",8200,SOUTHWEST,FWY,,HOUSTON,77036.0,-95.528796,29.690874
177241624,2024-12-22,9,210,"Extortion, Blackmail",1,5F30,Cyberspace,5800,HOLLISTER,ST,,HOUSTON,77040.0,-95.50465,29.852414
177242824,2024-12-22,9,240,Motor vehicle theft,1,6B40,"Residence, Home (Includes Apartment)",1062,SAINT CLAIR,ST,,HOUSTON,77088.0,-95.427019,29.871735
177243224,2024-12-22,9,23G,Theft of motor vehicle parts or accessory,1,18F50,"Parking Lot, Garage",6499,SAVOY,DR,,HOUSTON,77036.0,-95.502813,29.713962
177244024,2024-12-22,9,13C,Intimidation,1,4F20,"Drug Store, Doctors Office, Hospital",2808,GESSNER,RD,,HOUSTON,77080.0,-95.545247,29.822952
177244124,2024-12-22,9,13B,Simple assault,1,16E20,"Residence, Home (Includes Apartment)",4701,ANDERSON,RD,,HOUSTON,77053.0,-95.449159,29.606016
177245724,2024-12-22,9,13B,Simple assault,1,17E10,"Highway, Road, Street, Alley",5731,BELLAIRE,BLVD,,HOUSTON,77081.0,-95.481617,29.70557
177248724,2024-12-22,9,23H,All other larceny,1,20G40,"Residence, Home (Includes Apartment)",2203,WOODLAND SPRINGS,ST,,HOUSTON,77077.0,-95.583908,29.742152
177250024,2024-12-22,9,23C,Shoplifting,1,5F20,"Grocery, Supermarket",1515,WIRT,RD,,HOUSTON,77055.0,-95.48488,29.797641
177250024,2024-12-22,9,90G,Liquor law violations,1,5F20,"Grocery, Supermarket",1515,WIRT,RD,,HOUSTON,77055.0,-95.48488,29.797641
177250024,2024-12-22,9,90J,Trespass of real property,1,5F20,"Grocery, Supermarket",1515,WIRT,RD,,HOUSTON,77055.0,-95.48488,29.797641
177250824,2024-12-22,9,90J,Trespass of real property,1,21I50,"Hotel, Motel, ETC",18700,JOHN F KENNEDY,BLVD,,HOUSTON,77032.0,-95.341498,29.986119
177251024,2024-12-22,9,23C,Shoplifting,1,3B40,"Grocery, Supermarket",3938,SHEPHERD,DR,N,HOUSTON,77018.0,-95.410509,29.822628
177287324,2024-12-22,9,23F,Theft from motor vehicle,1,10H70,"Highway, Road, Street, Alley",5700,LA BRANCH,ST,,HOUSTON,77004.0,-95.385971,29.722391
177630524,2024-12-22,9,23C,Shoplifting,1,12D20,"Department, Discount Store",10998,FUQUA,ST,,HOUSTON,77089.0,-95.223113,29.61214
177983424,2024-12-22,9,240,Motor vehicle theft,1,3B10,"Parking Lot, Garage",6605,43RD,ST,W,HOUSTON,77092.0,-95.489032,29.833009
179331924,2024-12-22,9,23H,All other larceny,1,10H70,"Drug Store, Doctors Office, Hospital",6720,BERTNER,AVE,,HOUSTON,77030.0,-95.398853,29.70932
180362024,2024-12-22,9,23G,Theft of motor vehicle parts or accessory,1,4F20,"Parking Lot, Garage",10251,KEMPWOOD,DR,,HOUSTON,77043.0,-95.547172,29.822878
177254024,2024-12-22,10,90Z,All other offenses,1,7C10,"Highway, Road, Street, Alley",4400,RAWLEY,,,HOUSTON,77020.0,-95.326489,29.77898
177254024,2024-12-22,10,280,Stolen property offenses,1,7C10,"Highway, Road, Street, Alley",4400,RAWLEY,,,HOUSTON,77020.0,-95.326489,29.77898
177254024,2024-12-22,10,35B,Drug equipment violations,1,7C10,"Highway, Road, Street, Alley",4400,RAWLEY,,,HOUSTON,77020.0,-95.326489,29.77898
177254024,2024-12-22,10,35A,"Drug, narcotic violations",1,7C10,"Highway, Road, Street, Alley",4400,RAWLEY,,,HOUSTON,77020.0,-95.326489,29.77898
177260724,2024-12-22,10,13B,Simple assault,1,13D20,"Residence, Home (Includes Apartment)",6960,BRACE,ST,,HOUSTON,77061.0,-95.307257,29.655722
177261324,2024-12-22,10,23F,Theft from motor vehicle,1,2A30,"Parking Lot, Garage",110,20TH,ST,W,HOUSTON,77008.0,-95.398161,29.803984
177261324,2024-12-22,10,250,"Counterfeiting, forgery",1,2A30,"Parking Lot, Garage",110,20TH,ST,W,HOUSTON,77008.0,-95.398161,29.803984
177262124,2024-12-22,10,13B,Simple assault,2,14D10,"Residence, Home (Includes Apartment)",3930,FLORINDA,ST,,HOUSTON,77021.0,-95.360008,29.69569
177262124,2024-12-22,10,290,"Destruction, damage, vandalism",1,14D10,"Residence, Home (Includes Apartment)",3930,FLORINDA,ST,,HOUSTON,77021.0,-95.360008,29.69569
177264024,2024-12-22,10,240,Motor vehicle theft,1,3B10,Rental Storage Facility,4825,34TH,ST,W,HOUSTON,77092.0,-95.46136,29.819581
177268524,2024-12-22,10,13C,Intimidation,1,3B30,"Residence, Home (Includes Apartment)",2006,43RD,ST,W,HOUSTON,77018.0,-95.448074,29.832685
177268524,2024-12-22,10,520,Weapon law violations,1,3B30,"Residence, Home (Includes Apartment)",2006,43RD,ST,W,HOUSTON,77018.0,-95.448074,29.832685
177283624,2024-12-22,10,290,"Destruction, damage, vandalism",1,22B10,"Residence, Home (Includes Apartment)",8301,WILLOW PLACE,DR,,HOUSTON,77070.0,-95.556264,29.961983
177302924,2024-12-22,10,240,Motor vehicle theft,1,3B50,"Parking Lot, Garage",4440,NORTH,FWY,,HOUSTON,77022.0,-95.381029,29.833037
177337524,2024-12-22,10,23H,All other larceny,1,7C40,Convenience Store,3800,LITTLE YORK,RD,,HOUSTON,77093.0,-95.33138,29.870762
177390524,2024-12-22,10,13C,Intimidation,1,12D50,"Residence, Home (Includes Apartment)",2855,BAY AREA,BLVD,,HOUSTON,77058.0,-95.105755,29.57926
177470524,2024-12-22,10,13B,Simple assault,1,14D20,"Residence, Home (Includes Apartment)",4513,ROSEMONT,ST,,HOUSTON,77051.0,-95.36112,29.670114
177536224,2024-12-22,10,90C,Disorderly conduct,1,17E10,"Residence, Home (Includes Apartment)",6525,HILLCROFT,AVE,,HOUSTON,77081.0,-95.4932,29.710508
177577124,2024-12-22,10,13A,Aggravated Assault,1,20G10,"Residence, Home (Includes Apartment)",9001,TOWN PARK,DR,,HOUSTON,77036.0,-95.543434,29.713987
177657724,2024-12-22,10,23G,Theft of motor vehicle parts or accessory,1,6B30,"Residence, Home (Includes Apartment)",7618,LOG VIEW,DR,,HOUSTON,77040.0,-95.505133,29.889739
179048124,2024-12-22,10,26B,"Credit card, ATM fraud",1,2A60,"Other, Unknown",3530,12TH,ST,W,HOUSTON,77008.0,-95.439232,29.791613
180719724,2024-12-22,10,220,"Burglary, Breaking and Entering",1,10H70,Rental Storage Facility,7017,ALMEDA,RD,,HOUSTON,77054.0,-95.387396,29.69735
567325,2024-12-22,11,23F,Theft from motor vehicle,1,2A50,"Highway, Road, Street, Alley",5100,NETT,ST,,HOUSTON,77007.0,-95.412624,29.771895
4080725,2024-12-22,11,240,Motor vehicle theft,1,2A10,"Residence, Home (Includes Apartment)",1250,BURNETT,ST,,HOUSTON,77009.0,-95.354913,29.774265
177271524,2024-12-22,11,26B,"Credit card, ATM fraud",1,1A20,"Residence, Home (Includes Apartment)",2400,DALLAS,ST,W,HOUSTON,77019.0,-95.392374,29.757468
177276824,2024-12-22,11,13A,Aggravated Assault,1,14D20,"Residence, Home (Includes Apartment)",3902,BELLFORT,ST,,HOUSTON,77051.0,-95.367985,29.669423
177277724,2024-12-22,11,23C,Shoplifting,1,14D10,"Department, Discount Store",6102,SCOTT,ST,,HOUSTON,77021.0,-95.359552,29.701479
177278224,2024-12-22,11,23F,Theft from motor vehicle,1,18F60,"Residence, Home (Includes Apartment)",6525,GESSNER,RD,S,HOUSTON,77036.0,-95.538842,29.709785
177281924,2024-12-22,11,23C,Shoplifting,1,6B40,"Drug Store, Doctors Office, Hospital",9375,VETERANS MEMORIAL,DR,,HOUSTON,77088.0,-95.428103,29.896499
177282024,2024-12-22,11,23H,All other larceny,1,4F10,Rental Storage Facility,10220,KATY,FWY,,HOUSTON,77043.0,-95.549659,29.785063
177283124,2024-12-22,11,13C,Intimidation,1,18F40,"Residence, Home (Includes Apartment)",7979,WESTHEIMER,RD,,HOUSTON,77063.0,-95.507777,29.737449
177284024,2024-12-22,11,13B,Simple assault,1,16E30,"Hotel, Motel, ETC",13900,MAIN,ST,,HOUSTON,77035.0,-95.470139,29.644637
177284624,2024-12-22,11,23C,Shoplifting,1,20G50,"Department, Discount Store",303,MEMORIAL CITY,WAY,,HOUSTON,77024.0,-95.535931,29.779461
177285124,2024-12-22,11,13A,Aggravated Assault,1,22B40,"Highway, Road, Street, Alley",5910,WOODVIEW,DR,,HOUSTON,77396.0,-95.303725,29.961846
177343524,2024-12-22,11,11A,Forcible rape,1,19G30,"Residence, Home (Includes Apartment)",7000-7099,GREENWAY CHASE,ST,,HOUSTON,77072.0,-95.610355,29.699376
177375724,2024-12-22,11,23H,All other larceny,1,19G20,"Residence, Home (Includes Apartment)",10818,TRIOLA,LN,,HOUSTON,77072.0,-95.569862,29.697598
177653924,2024-12-22,11,23C,Shoplifting,1,1A50,"Department, Discount Store",4323,SAN FELIPE,ST,,HOUSTON,77027.0,-95.452082,29.746614
177707624,2024-12-22,11,23F,Theft from motor vehicle,1,6B40,"Church, Synagogue, Temple",932,VICTORY,DR,N,HOUSTON,77088.0,-95.424156,29.870987
177288324,2024-12-22,12,23F,Theft from motor vehicle,1,17E10,"Parking Lot, Garage",5545,SOUTHWEST,FWY,,HOUSTON,77056.0,-95.475785,29.725444
177291124,2024-12-22,12,90Z,All other offenses,1,19G20,"Residence, Home (Includes Apartment)",6315,BRIAR TERRACE,DR,,HOUSTON,77072.0,-95.569564,29.711455
177292024,2024-12-22,12,35A,"Drug, narcotic violations",1,7C20,"Highway, Road, Street, Alley",4100,CRESTON,DR,,HOUSTON,77026.0,-95.330376,29.818918
177292924,2024-12-22,12,23H,All other larceny,1,19G30,"Service, Gas Station",13197,BELLAIRE,BLVD,,HOUSTON,77083.0,-95.614676,29.703495
177294524,2024-12-22,12,240,Motor vehicle theft,1,23J50,"Airplane, Bus,Train Terminal",7710,AIRPORT,BLVD,,HOUSTON,77061.0,-95.280523,29.657804
177294624,2024-12-22,12,13B,Simple assault,1,1A50,Restaurant,5529,WESLAYAN,ST,,HOUSTON,77005.0,-95.441278,29.722418
177295024,2024-12-22,12,23C,Shoplifting,1,22B20,"Department, Discount Store",215,GREENS,RD,W,HOUSTON,77067.0,-95.418684,29.949091
177296324,2024-12-22,12,13B,Simple assault,1,15E40,"Other, Unknown",7601,FANNIN,ST,,HOUSTON,77054.0,-95.400757,29.693067
177297424,2024-12-22,12,23H,All other larceny,1,19G40,"Parking Lot, Garage",11933,BISSONNET,ST,,HOUSTON,77099.0,-95.588186,29.675266
177299024,2024-12-22,12,120,Robbery,1,13D10,"Highway, Road, Street, Alley",5218,PLUM,DR,,HOUSTON,77087.0,-95.297436,29.688699
177299424,2024-12-22,12,23C,Shoplifting,1,8C50,Convenience Store,9630,MESA,DR,,HOUSTON,77078.0,-95.262363,29.851947
177301624,2024-12-22,12,23H,All other larceny,1,15E20,Convenience Store,6060,BELLFORT,AVE,W,HOUSTON,77096.0,-95.496856,29.657118
177301924,2024-12-22,12,240,Motor vehicle theft,1,9C20,Auto Dealership New/Used,8316,LYONS,AVE,,HOUSTON,77029.0,-95.279914,29.776918
177301924,2024-12-22,12,23F,Theft from motor vehicle,1,9C20,Auto Dealership New/Used,8316,LYONS,AVE,,HOUSTON,77029.0,-95.279914,29.776918
177311824,2024-12-22,12,13C,Intimidation,2,6B30,"Residence, Home (Includes Apartment)",8502,GANDER BAYSHORE,LN,,HOUSTON,77040.0,-95.492651,29.867019
177315724,2024-12-22,12,13C,Intimidation,1,18F50,Shopping Mall,100,SHARPSTOWN CENTER,,,HOUSTON,77036.0,-95.515,29.705583
177333024,2024-12-22,12,23H,All other larceny,1,15E40,"Parking Lot, Garage",7747,KIRBY,DR,,HOUSTON,77025.0,-95.41568,29.695278
177345524,2024-12-22,12,23F,Theft from motor vehicle,1,19G20,"Parking Lot, Garage",11714,BELLAIRE,BLVD,,HOUSTON,77072.0,-95.585054,29.703765
177386624,2024-12-22,12,13C,Intimidation,1,14D10,"Residence, Home (Includes Apartment)",7105,CONLEY,ST,,HOUSTON,77021.0,-95.359832,29.687054
177386624,2024-12-22,12,26B,"Credit card, ATM fraud",1,14D10,"Residence, Home (Includes Apartment)",7105,CONLEY,ST,,HOUSTON,77021.0,-95.359832,29.687054
177704124,2024-12-22,12,240,Motor vehicle theft,1,19G10,"Residence, Home (Includes Apartment)",10103,LANSDALE,DR,,HOUSTON,77036.0,-95.556313,29.677496
178009424,2024-12-22,12,23D,Theft from building,1,1A20,"Other, Unknown",2101,SMITH,ST,,HOUSTON,77002.0,-95.374919,29.750747
179454124,2024-12-22,12,26B,"Credit card, ATM fraud",1,18F20,"Residence, Home (Includes Apartment)",5331,BEVERLY HILL,ST,,HOUSTON,77056.0,-95.469093,29.730134
181277124,2024-12-22,12,220,"Burglary, Breaking and Entering",1,9C40,"Residence, Home (Includes Apartment)",825,EVANSTON,ST,,HOUSTON,77015.0,-95.183021,29.780732
177303924,2024-12-22,13,23H,All other larceny,1,10H70,"Other, Unknown",6411,FANNIN,ST,,HOUSTON,77030.0,-95.396866,29.714626
177307124,2024-12-22,13,220,"Burglary, Breaking and Entering",1,20G80,"Residence, Home (Includes Apartment)",13250,WESTHEIMER,RD,,HOUSTON,77077.0,-95.622049,29.735889
177307124,2024-12-22,13,13C,Intimidation,1,20G80,"Residence, Home (Includes Apartment)",13250,WESTHEIMER,RD,,HOUSTON,77077.0,-95.622049,29.735889
177308324,2024-12-22,13,23C,Shoplifting,1,1A30,Convenience Store,1003,RICHMOND,AVE,,HOUSTON,77006.0,-95.391249,29.734465
177311024,2024-12-22,13,23C,Shoplifting,1,18F20,"Department, Discount Store",5204,RICHMOND,AVE,,HOUSTON,77056.0,-95.466782,29.731571
177311024,2024-12-22,13,90J,Trespass of real property,1,18F20,"Department, Discount Store",5204,RICHMOND,AVE,,HOUSTON,77056.0,-95.466782,29.731571
177311324,2024-12-22,13,13B,Simple assault,3,16E30,"Highway, Road, Street, Alley",5709,INGOMAR,WAY,,HOUSTON,77053.0,-95.468054,29.602743
177311324,2024-12-22,13,90J,Trespass of real property,1,16E30,"Residence, Home (Includes Apartment)",5709,INGOMAR,WAY,,HOUSTON,77053.0,-95.468054,29.602743
177313424,2024-12-22,13,23C,Shoplifting,1,19G10,"Drug Store, Doctors Office, Hospital",8300,WILCREST,DR,,HOUSTON,77072.0,-95.570245,29.688286
177314924,2024-12-22,13,23F,Theft from motor vehicle,1,3B10,"Parking Lot, Garage",11250,NORTHWEST,FWY,,HOUSTON,77092.0,-95.468572,29.82063
177315224,2024-12-22,13,13B,Simple assault,1,22B20,"Residence, Home (Includes Apartment)",906,GREENS,RD,,HOUSTON,77060.0,-95.39285,29.950652
177316024,2024-12-22,13,13B,Simple assault,1,6B40,"Highway, Road, Street, Alley",8471,DE PRIEST,ST,,HOUSTON,77088.0,-95.420724,29.877879
177316124,2024-12-22,13,13C,Intimidation,1,7C30,"Residence, Home (Includes Apartment)",7307,ADELBERT,ST,,HOUSTON,77093.0,-95.344967,29.825179
177316724,2024-12-22,13,13B,Simple assault,1,11H10,Rental Storage Facility,7107,NAVIGATION,BLVD,,HOUSTON,77011.0,-95.296442,29.743051
177317524,2024-12-22,13,90D,Driving under the influence,1,11H20,"Highway, Road, Street, Alley",1400,BROADWAY,ST,,HOUSTON,77012.0,-95.278168,29.71282
177320224,2024-12-22,13,23F,Theft from motor vehicle,1,7C40,"Parking Lot, Garage",3800,LITTLE YORK,RD,,HOUSTON,77093.0,-95.33138,29.870762
177322324,2024-12-22,13,90Z,All other offenses,1,24C30,"Residence, Home (Includes Apartment)",3106,JUNEGRASS,CT,,HOUSTON,77345.0,-95.173812,30.083284
177322724,2024-12-22,13,13C,Intimidation,1,8C30,"Residence, Home (Includes Apartment)",7373,WAYSIDE,DR,N,HOUSTON,77028.0,-95.284425,29.828451
177340424,2024-12-22,13,23F,Theft from motor vehicle,1,20G40,"Parking Lot, Garage",1001,DAIRY ASHFORD,RD,S,HOUSTON,77077.0,-95.606182,29.761797
177354624,2024-12-22,13,23F,Theft from motor vehicle,1,11H10,"Parking Lot, Garage",6900,LAWNDALE,,,HOUSTON,77023.0,-95.302326,29.720511
177364524,2024-12-22,13,13C,Intimidation,1,11H20,"Residence, Home (Includes Apartment)",7931,SCANLOCK,ST,,HOUSTON,77012.0,-95.27952,29.705092
177383224,2024-12-22,13,240,Motor vehicle theft,1,3B50,"Parking Lot, Garage",4426,NORTH,FWY,,HOUSTON,77022.0,-95.381058,29.82948
177605324,2024-12-22,13,23F,Theft from motor vehicle,1,21I10,"Parking Lot, Garage",2800,TERMINAL,RD,N,HOUSTON,77032.0,-95.35243,29.987347
177668324,2024-12-22,13,23G,Theft of motor vehicle parts or accessory,1,5F30,"Residence, Home (Includes Apartment)",6565,HOLLISTER,ST,,HOUSTON,77040.0,-95.504981,29.858614
177668324,2024-12-22,13,240,Motor vehicle theft,1,5F30,"Residence, Home (Includes Apartment)",6565,HOLLISTER,ST,,HOUSTON,77040.0,-95.504981,29.858614
177683624,2024-12-22,13,23H,All other larceny,1,6B20,"Residence, Home (Includes Apartment)",955,ELKHART,ST,,HOUSTON,77091.0,-95.425341,29.852478
177716824,2024-12-22,13,23F,Theft from motor vehicle,1,18F40,"Residence, Home (Includes Apartment)",2418,VOSS,RD,S,HOUSTON,77057.0,-95.500922,29.740146
178212324,2024-12-22,13,13C,Intimidation,1,20G30,"Residence, Home (Includes Apartment)",3225,WOODLAND PARK,DR,,HOUSTON,77082.0,-95.580129,29.728678
177327524,2024-12-22,14,13C,Intimidation,1,7C20,"Service, Gas Station",2891,QUITMAN,ST,,HOUSTON,77026.0,-95.341109,29.783579
177329924,2024-12-22,14,13C,Intimidation,1,17E20,"Department, Discount Store",9599,GESSNER,RD,S,HOUSTON,77074.0,-95.528359,29.676891
177333624,2024-12-22,14,23C,Shoplifting,1,17E30,Convenience Store,8646,BRAESWOOD,BLVD,S,HOUSTON,77031.0,-95.529311,29.671353
177334624,2024-12-22,14,13B,Simple assault,1,22B30,"Highway, Road, Street, Alley",11301,NORTH,FWY,,HOUSTON,77037.0,-95.412262,29.929232
177335324,2024-12-22,14,23F,Theft from motor vehicle,1,2A50,"Parking Lot, Garage",5512,MEMORIAL,DR,,HOUSTON,77007.0,-95.417743,29.761381
177335524,2024-12-22,14,90J,Trespass of real property,1,3B10,"Hotel, Motel, ETC",11611,NORTHWEST,FWY,,HOUSTON,77092.0,-95.474218,29.824072
177336724,2024-12-22,14,23C,Shoplifting,1,10H80,"Service, Gas Station",2539,BISSONNET,ST,,HOUSTON,77005.0,-95.417491,29.725482
177336924,2024-12-22,14,13B,Simple assault,1,3B50,"Other, Unknown",5342,AIRLINE,DR,,HOUSTON,77022.0,-95.384431,29.844942
177337024,2024-12-22,14,13B,Simple assault,1,7C10,"Highway, Road, Street, Alley",3314,LYONS,AVE,,HOUSTON,77020.0,-95.336656,29.775937
177337024,2024-12-22,14,90Z,All other offenses,1,7C10,"Highway, Road, Street, Alley",3314,LYONS,AVE,,HOUSTON,77020.0,-95.336656,29.775937
177339824,2024-12-22,14,250,"Counterfeiting, forgery",1,8C50,"Residence, Home (Includes Apartment)",9393,TIDWELL,RD,,HOUSTON,77078.0,-95.252212,29.850873
177339824,2024-12-22,14,23H,All other larceny,1,8C50,"Residence, Home (Includes Apartment)",9393,TIDWELL,RD,,HOUSTON,77078.0,-95.252212,29.850873
177341924,2024-12-22,14,13A,Aggravated Assault,2,6B20,"Other, Unknown",5901,NORTH,FWY,,HOUSTON,77076.0,-95.397447,29.851472
177345924,2024-12-22,14,23F,Theft from motor vehicle,1,19G10,"Parking Lot, Garage",8300,SAM HOUSTON,PKWY,W,HOUSTON,77072.0,-95.558112,29.688388
177346024,2024-12-22,14,13A,Aggravated Assault,1,16E30,"Other, Unknown",5348,OREM,DR,W,HOUSTON,77045.0,-95.462382,29.627308
177346024,2024-12-22,14,90D,Driving under the influence,1,16E30,"Other, Unknown",5348,OREM,DR,W,HOUSTON,77045.0,-95.462382,29.627308
177349624,2024-12-22,14,23C,Shoplifting,1,3B50,"Department, Discount Store",4412,NORTH,FWY,,HOUSTON,77022.0,-95.377168,29.830001
177359224,2024-12-22,14,23C,Shoplifting,1,3B50,"Department, Discount Store",4412,NORTH,FWY,,HOUSTON,77022.0,-95.377168,29.830001
179330924,2024-12-22,14,23H,All other larceny,1,2A40,"Parking Lot, Garage",,HENDERSON,,,HOUSTON,77007.0,,
1771525,2024-12-22,15,23C,Shoplifting,1,18F20,Shopping Mall,5015,WESTHEIMER,RD,,HOUSTON,77056.0,-95.461471,29.740816
177344124,2024-12-22,15,23C,Shoplifting,1,15E10,Convenience Store,300,MEYERLAND PLAZA,,,HOUSTON,77096.0,-95.461402,29.686654
177347524,2024-12-22,15,90J,Trespass of real property,1,4F10,"Residence, Home (Includes Apartment)",10038,WARWANA,RD,,HOUSTON,77080.0,-95.54252,29.800924
177348224,2024-12-22,15,11A,Forcible rape,1,18F30,"Residence, Home (Includes Apartment)",2400-2499,FOUNTAIN VIEW,DR,,HOUSTON,77057.0,-95.485407,29.742099
177348824,2024-12-22,15,90Z,All other offenses,1,3B10,"Highway, Road, Street, Alley",5306,34TH,ST,W,HOUSTON,77092.0,-95.466703,29.819478
177348824,2024-12-22,15,23C,Shoplifting,1,3B10,"Department, Discount Store",5306,34TH,ST,W,HOUSTON,77092.0,-95.466703,29.819478
177350524,2024-12-22,15,90J,Trespass of real property,1,2A30,"Residence, Home (Includes Apartment)",811,NICHOLSON,ST,,HOUSTON,77007.0,-95.405436,29.785303
177352624,2024-12-22,15,23C,Shoplifting,1,18F20,"Department, Discount Store",2131,POST OAK,BLVD,,HOUSTON,77056.0,-95.461062,29.74401
